,LegitCount,MI,SpamCount,Term
25280,295.0,1.1224316368394056,74.0,could
41419,189.0,1.1212811972246417,80.0,message
3193,82.0,1.1197347908022635,84.0,offer
26330,227.0,1.0843967070536675,75.0,find
26275,59.0,1.0748504984926077,81.0,easy
41176,292.0,1.0718231473549586,70.0,using
37869,386.0,1.066371669313515,63.0,sent
17435,296.0,1.0629324496800503,69.0,through
27392,16.0,1.0626036542602544,80.0,removed
25457,16.0,1.0626036542602544,80.0,click
20360,375.0,1.056934609471584,63.0,must
20972,175.0,1.0498332484015875,75.0,give
31984,283.0,1.0406855394611965,68.0,after
14448,71.0,1.0382782639046808,78.0,ever
30455,226.0,1.034425650418524,71.0,years
40407,399.0,1.019726274772406,58.0,those
47066,60.0,1.0094176144616525,76.0,start
26973,417.0,1.0012842730633675,55.0,form
23726,387.0,0.9976439573562002,57.0,different
25951,282.0,0.9918080642873238,64.0,full
9594,252.0,0.980445431571922,65.0,date
14397,532.0,0.974357755092384,43.0,contact
6745,739.0,0.9743480097483991,23.0,research
16945,275.0,0.9622562591023063,62.0,being
18172,136.0,0.9509305438193949,69.0,great
42003,304.0,0.9500840620726272,59.0,place
18218,80.0,0.9499783403164013,71.0,service
8083,379.0,0.9445328341669006,53.0,does
10958,162.0,0.9414153605267384,67.0,city
34668,321.0,0.9407256152186312,57.0,questions
5003,138.0,0.9394231554858643,68.0,right
1452,305.0,0.9390873821586974,58.0,made
8503,131.0,0.9354411404411525,68.0,read
38174,145.0,0.9309218001544486,67.0,thank
46243,125.0,0.9194264191449093,67.0,wish
12031,166.0,0.9189958097559537,65.0,type
42443,64.0,0.9188063426337328,69.0,cost
13468,213.0,0.9146483829016185,62.0,help
36087,133.0,0.9112505365982007,66.0,back
20706,553.0,0.9091578907200557,35.0,such
34722,126.0,0.9072877379514857,66.0,again
17964,59.0,0.90440464907175,68.0,reply
25907,261.0,0.903161355072148,58.0,received
23824,23.0,0.9011869614847873,68.0,product
28269,41.0,0.9011275506704737,68.0,company
13088,190.0,0.8980836281934523,62.0,good
26156,79.0,0.8977490836942148,67.0,week
26840,459.0,0.8941411864526931,42.0,both
20344,96.0,0.891973589375166,66.0,never
25707,195.0,0.8893263911122524,61.0,year
1243,468.0,0.880763685364158,40.0,further
11564,303.0,0.8668230632038656,52.0,computer
41916,116.0,0.8636951782086717,63.0,price
44218,39.0,0.8613525589550737,65.0,marketing
26164,133.0,0.8607454180351514,62.0,plus
14096,124.0,0.8554840522672138,62.0,making
11945,94.0,0.8525239174648781,63.0,simple
6664,783.0,0.8481196575212504,3.0,english
30785,276.0,0.8440657267541387,52.0,same
43213,95.0,0.8401701597982257,62.0,once
26129,210.0,0.8392803204555865,56.0,because
1677,7.0,0.8390424398564431,63.0,thousands
23247,336.0,0.8375209896297109,47.0,interested
13912,13.0,0.8366762047942611,63.0,save
26749,44.0,0.8356703622684365,63.0,online
24129,562.0,0.8351746317804559,27.0,between
3627,34.0,0.8345495047792111,63.0,products
9068,103.0,0.8313466384019502,61.0,next
12422,334.0,0.8128153357819363,45.0,used
14475,54.0,0.8115799188268089,61.0,credit
21484,758.0,0.8095239508873735,1.0,languages
19552,151.0,0.8094566904780296,57.0,software
32626,121.0,0.8031907973127828,58.0,card
37191,278.0,0.7987043826918319,48.0,copy
755,264.0,0.7986464337978415,49.0,above
29485,53.0,0.7982454328031199,60.0,orders
27874,502.0,0.7962828739354006,29.0,paper
15709,127.0,0.794177187246599,57.0,visit
24154,747.0,0.7941003570220131,0.0,papers
19641,91.0,0.7869922397459276,58.0,simply
43783,169.0,0.7846889572773738,54.0,addresses
2094,315.0,0.7844581827795515,44.0,part
21539,25.0,0.7814944837191035,59.0,cash
3209,57.0,0.7732654040047707,58.0,hours
44842,247.0,0.7726831622763635,48.0,note
41190,107.0,0.7698705263639466,56.0,better
33171,435.0,0.7626441410304843,32.0,based
37165,234.0,0.7619937870984744,48.0,anyone
27385,360.0,0.7573206220778728,38.0,interest
2812,357.0,0.754545103739078,38.0,possible
14033,193.0,0.7535416577786046,50.0,major
35228,457.0,0.7521291938508197,29.0,international
24705,118.0,0.7509764744089791,54.0,really
36826,290.0,0.7509001084849211,43.0,system
34851,155.0,0.7501804768749516,52.0,required
10834,262.0,0.7499552434365304,45.0,were
22216,63.0,0.749243336631874,56.0,keep
33517,81.0,0.7437719478604402,55.0,down
45889,193.0,0.7414303186333911,49.0,under
7213,86.0,0.7333412212504491,54.0,tell
12166,54.0,0.7332532169314628,55.0,instructions
41256,369.0,0.7324201746738239,35.0,page
33944,255.0,0.7322874178509008,44.0,found
41469,114.0,0.7233857621405351,52.0,always
30628,332.0,0.7203046998740964,37.0,html
19756,6.0,0.7191792341626655,54.0,income
27223,80.0,0.7176353847321576,53.0,amount
514,11.0,0.7171949426795107,54.0,sales
35540,192.0,0.7164874318208829,47.0,without
1703,101.0,0.7157995823157794,52.0,show
16294,18.0,0.7156830426591356,54.0,market
38403,673.0,0.7154344582005553,0.0,linguistic
3970,137.0,0.7130828640980832,50.0,little
10120,230.0,0.7112643702266364,44.0,while
34197,198.0,0.7091478621545022,46.0,think
38446,255.0,0.7089085627978011,42.0,working
17892,225.0,0.7071212399820236,44.0,several
23625,125.0,0.7051747301140873,50.0,future
36462,16.0,0.702682469642693,53.0,million
27802,19.0,0.7022704793657354,53.0,yourself
1881,31.0,0.7022575721361156,53.0,live
6259,95.0,0.6997800355599618,51.0,life
14921,166.0,0.6967102763633617,47.0,less
21545,211.0,0.6956419368791393,44.0,another
15410,427.0,0.6912375818258158,26.0,word
15673,120.0,0.6894668843420403,49.0,real
20343,200.0,0.6867582981466777,44.0,still
8784,432.0,0.6857037684965873,25.0,book
35252,91.0,0.6848958014696896,50.0,personal
39052,64.0,0.6848664713580909,51.0,lists
15069,5.0,0.6795685927123816,51.0,hundreds
43448,45.0,0.6784956249010531,51.0,month
38933,75.0,0.6767923357963749,50.0,programs
20726,17.0,0.675922873622517,51.0,purchase
7163,212.0,0.6726915368400446,42.0,last
20044,439.0,0.6719191386392771,23.0,words
46998,294.0,0.663031885533109,35.0,provide
33373,253.0,0.6607145682778832,38.0,least
15024,611.0,0.6595764666918384,2.0,conference
8359,302.0,0.6590729316469378,34.0,important
5785,62.0,0.6582144704910136,49.0,hour
7450,109.0,0.6574805878001527,47.0,believe
15297,191.0,0.6556149072909172,42.0,others
4447,410.0,0.6536303363904117,24.0,second
33580,120.0,0.6520180398789589,46.0,letter
9122,38.0,0.6506649943211421,49.0,everything
22456,241.0,0.6502670684557418,38.0,limited
21251,117.0,0.6500558777030297,46.0,opportunity
83,183.0,0.6492370040433244,42.0,results
13590,92.0,0.6473740271814329,47.0,reports
43616,271.0,0.642235071828999,35.0,area
2536,155.0,0.6397452480288681,43.0,additional
182,224.0,0.6356444784661455,38.0,details
17687,60.0,0.6315642455414788,47.0,print
3809,49.0,0.6274992755120828,47.0,everyone
7058,153.0,0.6260688453952874,42.0,able
33616,314.0,0.6256445165546596,30.0,given
16842,74.0,0.6250639433295819,46.0,search
6658,12.0,0.6235718162289455,47.0,bulk
1793,132.0,0.6230235695116915,43.0,soon
969,22.0,0.6225040502532871,47.0,dollars
20495,110.0,0.6205537625003968,44.0,sure
34298,361.0,0.616283100714213,25.0,text
481,139.0,0.6157374179374875,42.0,high
38799,154.0,0.6146624454269075,41.0,complete
46882,119.0,0.6140465183654029,43.0,follow
35280,5.0,0.6126898661843538,46.0,selling
32200,11.0,0.6104851526894371,46.0,advertising
9572,163.0,0.6094622525370925,40.0,hard
8131,57.0,0.6045074687554898,45.0,services
12083,186.0,0.6038578986592502,38.0,experience
43051,102.0,0.6029476586833463,43.0,code
20299,149.0,0.5987295519104041,40.0,looking
7342,94.0,0.5980220909763243,43.0,offers
23515,361.0,0.5951008850324173,23.0,three
31209,154.0,0.5904163563660257,39.0,names
7546,135.0,0.588322911596178,40.0,look
19492,91.0,0.5836255240468581,42.0,weeks
47164,203.0,0.58263666737594,35.0,course
22519,89.0,0.5824340079716773,42.0,else
28201,325.0,0.5815269929925247,25.0,title
41648,96.0,0.5741168067207538,41.0,someone
8027,191.0,0.5724967615589978,35.0,change
42206,36.0,0.5715817492624607,43.0,success
21721,13.0,0.5700976600876019,43.0,yours
25788,66.0,0.5699412959426188,42.0,return
47506,25.0,0.5697427741387584,43.0,package
47513,509.0,0.5661767492200047,4.0,department
39440,380.0,0.5621046654942987,18.0,case
43233,231.0,0.5607523703388548,31.0,thanks
26773,113.0,0.5603840526241275,39.0,until
35847,72.0,0.5602159411152468,41.0,total
27552,203.0,0.5592724899767492,33.0,four
33216,416.0,0.5586403390813783,14.0,general
44558,68.0,0.5581467380011961,41.0,learn
26045,227.0,0.5571875784062966,31.0,long
17963,27.0,0.556772663545221,42.0,anywhere
24898,107.0,0.5562988082463963,39.0,access
21949,155.0,0.5550196206243264,36.0,request
1873,105.0,0.5549586191669689,39.0,works
11311,283.0,0.5524390189627659,26.0,either
38410,134.0,0.5509481173091466,37.0,office
33427,50.0,0.5500044629861636,41.0,nothing
5865,231.0,0.5493328263170306,30.0,example
21369,24.0,0.5432575552052196,41.0,financial
12312,123.0,0.5428328415167983,37.0,small
23222,138.0,0.5418171010780963,36.0,past
18667,82.0,0.5404517914617292,39.0,times
37158,149.0,0.5382663199175419,35.0,person
15037,96.0,0.5365793164755245,38.0,anything
40762,114.0,0.5363853359749322,37.0,website
16070,146.0,0.5359115736774793,35.0,support
1973,160.0,0.5350708479871986,34.0,fact
30197,2.0,0.5341735560897509,40.0,amazing
44362,296.0,0.5321248332347033,23.0,field
17604,65.0,0.5310810714637187,39.0,bank
11819,11.0,0.5305278983677311,40.0,guarantee
25571,136.0,0.5281677238744769,35.0,write
35512,243.0,0.5262983342542367,27.0,might
40368,54.0,0.525850723565803,39.0,immediately
3780,191.0,0.5256381905136396,31.0,account
5735,163.0,0.5256090438929608,33.0,included
41933,113.0,0.523362844620451,36.0,hand
11827,111.0,0.5219456797392897,36.0,already
924,44.0,0.5218393228118254,39.0,months
33565,2.0,0.5207839484985879,39.0,sell
47253,69.0,0.5204344588181947,38.0,true
41422,3.0,0.5201358406280268,39.0,earn
41840,37.0,0.5195605632785792,39.0,added
1559,87.0,0.518334110721101,37.0,accept
44704,181.0,0.5170710788402262,31.0,level
33762,277.0,0.5139554416974295,23.0,since
38032,56.0,0.5138956396202257,38.0,ordering
13313,478.0,0.5125268607047662,1.0,discussion
26137,52.0,0.5120982595649896,38.0,remember
16,159.0,0.5104517905144711,32.0,ready
1528,48.0,0.5104190268549821,38.0,sending
37470,36.0,0.5062236733584691,38.0,video
19588,66.0,0.5061038948025446,37.0,report
38649,20.0,0.5033527755280763,38.0,checks
11566,254.0,0.503142880676095,24.0,knowledge
5040,163.0,0.5019116702923878,31.0,process
30373,329.0,0.5011221294716315,17.0,pages
30301,176.0,0.5011061647320127,30.0,around
45716,94.0,0.4978858786750995,35.0,file
42921,315.0,0.49760757796672384,18.0,systems
43668,45.0,0.49629796195779274,37.0,fill
3352,156.0,0.49611827955153076,31.0,open
14473,88.0,0.4939452047917447,35.0,seen
32661,3.0,0.49337106224811084,37.0,millions
40134,6.0,0.4919427771868423,37.0,sold
14867,63.0,0.4917812787275498,36.0,link
42153,23.0,0.4903944734322986,37.0,capital
20618,363.0,0.485371382534939,12.0,john
18963,73.0,0.48467398386254257,35.0,doing
37912,110.0,0.48436428934002884,33.0,dear
43179,322.0,0.48392224016530094,16.0,copies
30693,455.0,0.48368897248328774,0.0,theory
33702,169.0,0.4834369287998469,29.0,short
26802,181.0,0.4821139911123401,28.0,members
6939,105.0,0.48075918505358434,33.0,going
42871,31.0,0.47874336443541726,36.0,sites
45728,416.0,0.47659127762631515,5.0,analysis
45545,54.0,0.47446732445529116,35.0,charge
14434,48.0,0.47171528854446243,35.0,completely
20607,125.0,0.47130515107392135,31.0,something
10582,44.0,0.47003791910332243,35.0,exactly
41063,0.0,0.4690276095200438,35.0,profits
33367,87.0,0.4683541846419361,33.0,response
35699,37.0,0.4674554663437065,35.0,started
45376,34.0,0.46650616040118675,35.0,choose
11602,6.0,0.46522961964947496,35.0,huge
32052,99.0,0.4641872435184686,32.0,listed
29282,20.0,0.4637148875572791,35.0,receiving
29140,172.0,0.4626934091187156,27.0,later
16008,222.0,0.46218328671236336,23.0,american
21905,209.0,0.4614018667904837,24.0,minutes
43723,183.0,0.46076773029630946,26.0,telephone
34883,364.0,0.45792644253563236,9.0,study
31466,45.0,0.4575388924323548,34.0,visa
26527,45.0,0.4575388924323548,34.0,allows
17021,430.0,0.45711265531387635,0.0,syntax
8349,353.0,0.4560158319697495,10.0,data
25990,202.0,0.45501444119488826,24.0,group
13326,65.0,0.4547681904148003,33.0,comes
26352,37.0,0.45445815151906,34.0,news
44600,342.0,0.45433880298756074,11.0,held
19305,62.0,0.4530898754590156,33.0,away
5723,8.0,0.45126171797285525,34.0,waiting
4291,299.0,0.45081679545109976,15.0,present
4003,158.0,0.45065456269577076,27.0,large
18153,197.0,0.4504723478052046,24.0,position
28923,17.0,0.4503357956790963,34.0,enter
36126,56.0,0.4498882265485218,33.0,stop
9968,207.0,0.44832821066101647,23.0,electronic
45842,52.0,0.44788068206013076,33.0,effort
35495,93.0,0.4476388535716902,31.0,thought
21517,125.0,0.44720884891190793,29.0,direct
6811,87.0,0.4435039389919963,31.0,country
14187,102.0,0.44179073771015054,30.0,travel
42134,397.0,0.44067743495592837,3.0,studies
18332,410.0,0.4404580412268821,1.0,speakers
1687,100.0,0.4403311721272989,30.0,potential
45106,61.0,0.43984649430435147,32.0,paid
26693,6.0,0.4385227757168212,33.0,guaranteed
28558,54.0,0.43609944081757235,32.0,costs
18190,75.0,0.4356086587302036,31.0,family
13273,227.0,0.4337435766490185,20.0,question
13772,187.0,0.43007943464760323,23.0,problem
14461,199.0,0.4297551481244294,22.0,single
18342,147.0,0.42959241908167034,26.0,reading
35965,102.0,0.42956946274409974,29.0,things
34622,64.0,0.4288981776085079,31.0,hear
19276,38.0,0.428877334093297,32.0,coming
16195,0.0,0.42882524298975433,32.0,bonus
42060,36.0,0.428139049503928,32.0,mastercard
6596,33.0,0.4271158154210053,32.0,step
43590,275.0,0.4270134200922421,15.0,volume
45020,315.0,0.4268896520384633,11.0,related
40096,401.0,0.4262841273973591,0.0,deadline
45129,274.0,0.4260246613601515,15.0,however
26172,4.0,0.4259666230820074,32.0,customers
21141,25.0,0.4249622623901555,32.0,friends
35773,261.0,0.42364231695431304,16.0,current
38275,178.0,0.4219631995040062,23.0,includes
42793,256.0,0.41874515115513866,16.0,together
22754,392.0,0.41671665321637097,0.0,abstract
26736,84.0,0.4166781770708071,29.0,allow
1795,39.0,0.4163307950999016,31.0,signature
673,231.0,0.41581984072006195,18.0,main
42188,63.0,0.4156868181120326,30.0,action
1877,219.0,0.41523060129715816,19.0,whether
1807,241.0,0.41473009054163085,17.0,point
23712,114.0,0.41449265717500067,27.0,done
5526,2.0,0.41368044785607105,31.0,toll
11987,338.0,0.4127792735477639,7.0,submission
27090,346.0,0.41215005581709785,6.0,students
27438,126.0,0.4121345936301216,26.0,along
38397,204.0,0.41210337916235384,20.0,problems
38878,56.0,0.411699855312759,30.0,easily
12554,22.0,0.41126096243093446,31.0,powerful
43330,369.0,0.41122315045536334,3.0,invited
8236,18.0,0.4107427657963309,31.0,companies
14001,53.0,0.4100816815244641,30.0,needed
17003,246.0,0.40897449014064036,16.0,wide
32114,163.0,0.4085884654216037,23.0,directly
22979,199.0,0.4074373721282124,20.0,technology
6,134.0,0.406892439946429,25.0,asked
25754,45.0,0.40607540147782495,30.0,join
38566,371.0,0.405863654108327,2.0,issues
36751,101.0,0.4044637840416138,27.0,info
41164,83.0,0.40362214135906305,28.0,files
6937,0.0,0.4020236653028947,30.0,secrets
11613,33.0,0.401115005315389,30.0,adult
40092,32.0,0.40077186244221996,30.0,advantage
40207,111.0,0.40010249620313354,26.0,having
36781,334.0,0.39969109302378447,6.0,registration
43376,214.0,0.3995762410074472,18.0,original
4121,375.0,0.39864475754117124,0.0,committee
38207,137.0,0.397654171118477,24.0,kind
23763,10.0,0.39760169036618653,30.0,wait
24349,10.0,0.39760169036618653,30.0,fresh
7630,16.0,0.39739415602224415,30.0,delivery
40578,13.0,0.39735970232046247,30.0,miss
18094,15.0,0.39735511383449673,30.0,shipping
787,73.0,0.39685194698152254,28.0,rate
3821,72.0,0.39619633720164504,28.0,share
37506,118.0,0.39372017929185,25.0,become
25612,272.0,0.3934109640209553,12.0,processing
39957,81.0,0.38987900149792376,27.0,successful
38765,366.0,0.3890772833601831,0.0,workshop
23913,277.0,0.3884461974489675,11.0,accepted
14038,32.0,0.38777949678719326,29.0,chance
24170,1.0,0.3876133295760277,29.0,investment
32356,31.0,0.38743529085449624,29.0,legal
13929,2.0,0.38690926163591105,29.0,advertise
43655,312.0,0.38592460582336074,7.0,published
45583,211.0,0.38585581472858577,17.0,forms
34905,5.0,0.3854655313424077,29.0,advertisement
27059,199.0,0.3853592497319356,18.0,especially
6660,243.0,0.38505765369038847,14.0,final
495,91.0,0.3847992933075838,26.0,payment
12531,232.0,0.38475513553590224,15.0,specific
30213,72.0,0.38374112828368334,27.0,finally
13810,185.0,0.3832973439667663,19.0,post
35638,300.0,0.3828486570783568,8.0,natural
21368,359.0,0.3816359145527479,0.0,structure
3863,68.0,0.3811173773299513,27.0,control
21475,358.0,0.3805728618659715,0.0,abstracts
20734,67.0,0.3804724704169178,27.0,takes
8312,43.0,0.379477962738097,28.0,turn
2183,63.0,0.3779399694245715,27.0,power
36880,39.0,0.37763555044207053,28.0,effective
41858,38.0,0.3771986766228125,28.0,worth
43488,80.0,0.3768431300214453,26.0,answer
5523,61.0,0.3767035322357895,27.0,play
26136,79.0,0.3761393234215772,26.0,payable
22504,263.0,0.37434872084501936,11.0,april
46739,341.0,0.3742117364401797,2.0,speech
15740,76.0,0.3740493158738304,26.0,shows
17675,3.0,0.37296368143710823,28.0,mailings
2897,107.0,0.3729233551319542,24.0,numbers
15426,21.0,0.3716660800815221,28.0,generate
34772,120.0,0.37160850848875465,23.0,break
34040,172.0,0.3712776071369736,19.0,methods
38978,13.0,0.3708537335660066,28.0,proven
3822,104.0,0.3705400884322744,24.0,street
35287,348.0,0.3699423349982069,0.0,grammar
46319,268.0,0.3694760498629625,10.0,june
46151,48.0,0.36923272229719223,27.0,latest
13995,117.0,0.3691247559120082,23.0,road
42144,102.0,0.3689619844265549,24.0,matter
19814,169.0,0.3685213452747809,19.0,basis
7819,43.0,0.36667061062522455,27.0,leave
31580,43.0,0.36667061062522455,27.0,extra
46613,114.0,0.3666565025859339,23.0,currently
6566,255.0,0.3663112922344947,11.0,march
1649,340.0,0.3663111373031347,1.0,science
35236,42.0,0.3661828620429053,27.0,build
15775,113.0,0.3658373149815184,23.0,sound
4983,41.0,0.36570393234292164,27.0,suite
23953,263.0,0.36442073077530984,10.0,submit
27498,96.0,0.364282385966445,24.0,multi
43969,36.0,0.36345184655264945,27.0,entire
25303,163.0,0.363030111736694,19.0,local
38004,58.0,0.362298977920253,26.0,almost
38195,251.0,0.3622978877160304,11.0,various
14160,270.0,0.36174017433236244,9.0,particular
32766,26.0,0.35980824133713757,27.0,error
30130,133.0,0.35919852577675027,21.0,called
32000,4.0,0.3591358781816746,27.0,watch
25843,4.0,0.3591358781816746,27.0,tips
9790,20.0,0.3583448025206293,27.0,absolutely
14066,7.0,0.35819778745318065,27.0,lose
25413,18.0,0.3580129008675597,27.0,decide
35632,18.0,0.3580129008675597,27.0,exciting
34644,9.0,0.3578415213295678,27.0,delete
17092,16.0,0.35777305468439585,27.0,competition
14166,11.0,0.3576542919853025,27.0,freedom
28950,318.0,0.3576397961809593,3.0,topics
1566,14.0,0.3576362139566399,27.0,hello
3498,13.0,0.35761048780886967,27.0,security
35928,265.0,0.35665795187994304,9.0,applications
11460,83.0,0.3544610133480499,24.0,understand
17142,112.0,0.3531476317444479,22.0,section
37756,39.0,0.35193201461411494,26.0,move
35764,110.0,0.35150020729546483,22.0,self
37523,330.0,0.3508073866362306,0.0,semantics
16807,239.0,0.3502802540605218,11.0,participants
31342,161.0,0.3499468208529786,18.0,provided
22728,93.0,0.3498780172998689,23.0,makes
22234,58.0,0.3497369394449444,25.0,starting
6353,293.0,0.34830641562126846,5.0,author
1295,21.0,0.34543057006478867,26.0,seven
24622,14.0,0.34441546578407467,26.0,risk
4455,12.0,0.34436455539066607,26.0,cards
44741,48.0,0.34382170865377853,25.0,guide
11058,68.0,0.34379715494956586,24.0,thing
1743,99.0,0.3425784450273665,22.0,method
10637,294.0,0.3407266091697065,4.0,aspects
309,309.0,0.3404739959726499,2.0,development
3948,40.0,0.3396011064328005,25.0,meet
4013,95.0,0.33939813407825753,22.0,class
36156,136.0,0.33872316214587456,19.0,selected
5360,60.0,0.33848387045476186,24.0,happy
44530,184.0,0.3383816725247274,15.0,format
13381,108.0,0.3379971570694759,21.0,multiple
15554,93.0,0.3378220341828509,22.0,mind
11518,93.0,0.3378220341828509,22.0,result
32353,317.0,0.33698770170813674,0.0,theoretical
27563,75.0,0.336380121605795,23.0,taking
5811,75.0,0.336380121605795,23.0,states
46617,32.0,0.3359732120763452,25.0,living
16876,56.0,0.335946639488508,24.0,participate
171,74.0,0.3356605878346405,23.0,reason
24221,244.0,0.3353615432648196,9.0,david
15165,203.0,0.33534198519223996,13.0,review
264,0.0,0.33501972108574557,25.0,earning
16762,213.0,0.33469654871829,12.0,york
8123,28.0,0.3344389583782382,25.0,fast
13086,28.0,0.3344389583782382,25.0,alone
26095,191.0,0.3343201420117119,14.0,series
1050,2.0,0.33337469852274604,25.0,overnight
4860,302.0,0.3330977011508339,2.0,references
4833,22.0,0.33258065441198187,25.0,truly
29992,4.0,0.3324146417722271,25.0,engines
10109,231.0,0.3321890551561523,10.0,school
34989,69.0,0.3321191494241572,23.0,choice
12850,19.0,0.3318935318215478,25.0,quick
18061,85.0,0.33161947997057345,22.0,themselves
13870,16.0,0.3314031701343541,25.0,worldwide
27085,99.0,0.33062777893282225,21.0,upon
5108,65.0,0.32935862843671926,23.0,goal
41071,111.0,0.3287024802477936,20.0,regular
22123,81.0,0.32858483642441144,22.0,united
34344,61.0,0.32666937718472205,23.0,select
27022,245.0,0.32663344586627674,8.0,social
6822,78.0,0.3263409285178854,22.0,deal
40090,305.0,0.3242310694668193,0.0,discourse
26571,91.0,0.3242225773782401,21.0,tools
39833,75.0,0.32412641777551915,22.0,initial
38366,34.0,0.32394193611985705,24.0,wanted
31828,33.0,0.32349931693644435,24.0,doubt
33788,131.0,0.322811026232135,18.0,bring
19934,292.0,0.32256278588999376,2.0,acquisition
21501,54.0,0.32215697080799055,23.0,talking
25595,72.0,0.32194319832599216,22.0,designed
8274,26.0,0.3207535106374292,24.0,automatically
28208,86.0,0.320298218507047,21.0,sources
35272,257.0,0.32004023756648425,6.0,reference
37687,50.0,0.3197044455698603,23.0,track
28810,4.0,0.3190569727199314,24.0,weekly
1462,4.0,0.3190569727199314,24.0,tickets
29697,99.0,0.3187247905129771,20.0,necessary
13892,139.0,0.3185936198320475,17.0,five
29612,67.0,0.3183797932072092,22.0,sign
45965,7.0,0.31823920222752505,24.0,released
21771,16.0,0.3182336896600531,24.0,love
5666,16.0,0.3182336896600531,24.0,paying
2704,47.0,0.31793332231047505,23.0,bill
9402,11.0,0.3178755759968547,24.0,greatest
45655,66.0,0.31767918640571563,22.0,requested
27568,66.0,0.31767918640571563,22.0,require
37481,294.0,0.3176177730687198,1.0,areas
5177,206.0,0.31743159599069676,11.0,range
4360,298.0,0.31678970065938405,0.0,submissions
13679,123.0,0.3157389371047972,18.0,third
10201,123.0,0.3157389371047972,18.0,known
