,LegitCount,MI,SpamCount,Term
23925,6.0,0.9703672542349858,131.0,click
38661,236.0,0.9513174408713024,105.0,using
17099,62.0,0.9316314025581366,123.0,service
24694,44.0,0.9292642041158751,124.0,easy
13498,410.0,0.9233318004768588,72.0,contact
28939,258.0,0.9193701059420852,97.0,same
15877,241.0,0.9155224472681596,99.0,being
6243,687.0,0.914126448030376,9.0,english
32562,256.0,0.9038388249272512,95.0,questions
4701,126.0,0.8986285027954612,112.0,right
25358,336.0,0.8971345666377399,81.0,form
25746,13.0,0.8966085445561367,121.0,removed
39435,226.0,0.8936212331124525,98.0,place
28630,195.0,0.8906179031488565,102.0,years
6319,566.0,0.8854441175209085,34.0,research
12643,189.0,0.8848813203847015,102.0,help
39841,51.0,0.8816722750049499,117.0,cost
22311,311.0,0.8761290552120378,82.0,different
32606,134.0,0.8628866668718815,106.0,again
33900,111.0,0.8580094084277516,108.0,back
24390,230.0,0.8569214339623811,92.0,full
11274,142.0,0.8486988511727218,103.0,type
17050,116.0,0.8478210173012329,106.0,great
44208,55.0,0.8474655274212802,112.0,start
1347,257.0,0.8445517736807853,86.0,made
35862,152.0,0.8365870838407201,100.0,thank
1162,355.0,0.8351467784405793,68.0,further
8966,219.0,0.8322010859830304,90.0,date
24589,75.0,0.8311505829856103,108.0,week
7961,124.0,0.8261186677348893,102.0,read
13540,66.0,0.8251593406991017,108.0,ever
25221,365.0,0.8213783571743334,64.0,both
16860,68.0,0.8192213081405193,107.0,reply
19138,101.0,0.8144345804793753,103.0,never
21863,308.0,0.8142772765860726,73.0,interested
18456,90.0,0.8059704566467076,103.0,simply
20203,624.0,0.8049892504812133,1.0,languages
11652,299.0,0.7978221040415379,72.0,used
10830,235.0,0.7947341022133327,82.0,computer
10147,257.0,0.7847516028899246,77.0,were
26568,36.0,0.7789518550629875,104.0,company
31152,349.0,0.7778863424011571,60.0,based
41118,134.0,0.7644112423043281,92.0,addresses
1963,278.0,0.7616432492281906,70.0,part
43430,106.0,0.761509241067517,95.0,wish
8485,84.0,0.7584518809437532,97.0,next
10268,127.0,0.7582062259291966,92.0,city
699,225.0,0.7574964534801565,78.0,above
24349,224.0,0.7564508485851068,78.0,received
34912,236.0,0.7557304880596667,76.0,anyone
22681,451.0,0.7495867773962462,35.0,between
13223,102.0,0.7440279417304406,93.0,making
22406,22.0,0.7438077891533031,100.0,product
34936,218.0,0.7367867052381261,76.0,copy
1571,7.0,0.733272871307542,99.0,thousands
18373,127.0,0.7301287065365722,88.0,software
14714,83.0,0.7290339491373996,93.0,visit
33381,173.0,0.7180606827989419,80.0,without
34599,244.0,0.7179794059078022,69.0,system
40580,96.0,0.7178229559176672,90.0,once
25738,282.0,0.7143457422265631,62.0,interest
22216,114.0,0.7116782752280613,87.0,future
11190,83.0,0.7075606467413458,90.0,simple
41525,21.0,0.7066513870871916,95.0,marketing
39355,77.0,0.7030164257999778,90.0,price
2633,327.0,0.7025574071681785,52.0,possible
33085,348.0,0.7024845692636403,48.0,international
26205,366.0,0.6995583950260904,44.0,paper
22703,537.0,0.699072912380745,3.0,papers
13567,49.0,0.6983950347845037,92.0,credit
13058,10.0,0.6965252489559821,94.0,save
42118,214.0,0.6858449206142536,69.0,note
36085,531.0,0.6838436764786928,0.0,linguistic
38922,103.0,0.6810801371591645,84.0,always
23208,117.0,0.6791545141162566,82.0,really
36125,220.0,0.6789554770651518,67.0,working
24596,108.0,0.6783014142345583,83.0,plus
19283,108.0,0.6783014142345583,83.0,sure
27716,38.0,0.6702444273876529,89.0,orders
3012,50.0,0.6699527789329972,88.0,hours
31473,79.0,0.6687218054975868,85.0,down
13977,141.0,0.6664042361184659,77.0,less
25128,27.0,0.6648740715961735,89.0,online
33109,81.0,0.6631267559543235,84.0,personal
30646,88.0,0.6615609976245295,83.0,card
13166,149.0,0.6602823654574252,75.0,major
19991,95.0,0.6602025424804506,82.0,opportunity
18567,6.0,0.6591984614867445,89.0,income
32726,138.0,0.6566408051196677,76.0,required
20259,23.0,0.6558796493313583,88.0,cash
9465,197.0,0.6545792085054558,67.0,while
5871,68.0,0.653293945442707,84.0,life
31881,219.0,0.651458557147661,63.0,found
3414,29.0,0.6511013977488416,87.0,products
38673,108.0,0.6501425298908468,79.0,better
28792,257.0,0.6477839226111959,56.0,html
11403,36.0,0.6472679172833418,86.0,instructions
31341,227.0,0.6470002875920222,61.0,least
36711,58.0,0.6462225704810879,84.0,lists
20903,58.0,0.6462225704810879,84.0,keep
14439,361.0,0.6460764657829476,36.0,word
26135,15.0,0.6458479773893429,87.0,yourself
6758,84.0,0.6441072985106059,81.0,tell
44149,230.0,0.6437392498591941,60.0,provide
40800,42.0,0.6433161125822352,85.0,month
43107,166.0,0.6428915937905018,70.0,under
1758,26.0,0.642423632709907,86.0,live
38729,279.0,0.6409242623512833,51.0,page
14121,7.0,0.6370276043210383,86.0,hundreds
14331,164.0,0.6340815950328964,69.0,others
34264,15.0,0.6310948968582579,85.0,million
6970,109.0,0.6299587963558758,76.0,believe
3746,124.0,0.6296330331066321,74.0,little
16790,205.0,0.6231912081662427,61.0,several
21131,181.0,0.6177604999122882,64.0,limited
11322,180.0,0.6167187434240429,64.0,experience
19136,183.0,0.6131525347094369,63.0,still
14679,113.0,0.6125577648606486,73.0,real
7827,225.0,0.6121788891003429,56.0,important
31529,112.0,0.6116501269420581,73.0,letter
2384,111.0,0.6107447395042438,73.0,additional
15280,14.0,0.6086933250627644,82.0,market
24238,48.0,0.6034095748084929,79.0,return
170,173.0,0.6027319277887005,63.0,details
4189,327.0,0.5993099916982096,35.0,second
25584,72.0,0.5989710324733318,76.0,amount
1599,88.0,0.5976888717172131,74.0,show
19096,158.0,0.5940857792972198,64.0,looking
20264,204.0,0.5891840535378917,56.0,another
39621,27.0,0.5842138912972407,78.0,success
18855,357.0,0.5837315693937454,26.0,words
6613,140.0,0.582869126855262,65.0,able
40597,265.0,0.5809187795471095,44.0,thanks
7513,158.0,0.5805504326324047,62.0,change
897,18.0,0.5804608702547353,78.0,dollars
477,11.0,0.5784436675591703,78.0,sales
