,LegitCount,MI,SpamCount,Term
41839,204.0,1.1315869821118951,75.0,home
16937,143.0,1.1313434065200745,77.0,service
26293,55.0,1.1261729117764645,78.0,company
38910,375.0,1.1192371930096732,66.0,place
23679,19.0,1.1188660780956805,77.0,click
25092,576.0,1.1101212133480116,53.0,form
20411,277.0,1.1061004590167185,70.0,request
7906,278.0,1.093410085067413,69.0,read
29002,353.0,1.090803824011813,65.0,within
13405,81.0,1.0708513529473134,74.0,ever
14296,739.0,1.0707464536998297,38.0,word
38834,163.0,1.0702700282200497,72.0,price
24420,62.0,1.0686191657779112,74.0,easy
18931,404.0,1.0504740624344902,59.0,must
4698,158.0,1.040324707555014,70.0,right
39333,107.0,1.0345549170783088,71.0,cost
43615,552.0,1.030083077567763,48.0,provide
11179,316.0,1.026130546084405,62.0,type
5415,107.0,1.0204476359026775,70.0,hour
34165,508.0,1.0187434217326126,50.0,system
13357,605.0,1.014317674676764,43.0,contact
34483,492.0,1.0059432395910266,50.0,copy
16701,140.0,1.0046649920912112,68.0,reply
38228,618.0,1.001764805066958,41.0,page
16202,317.0,1.0007416602425645,60.0,through
42899,224.0,0.9934598629390571,64.0,wish
33473,142.0,0.9916310471878566,67.0,back
24131,305.0,0.9794249068942742,59.0,full
12504,264.0,0.9782863780678872,61.0,help
40316,99.0,0.9756764826944572,67.0,month
29730,312.0,0.9712506929707064,58.0,after
10758,340.0,0.9652424990224192,56.0,computer
1634,260.0,0.9624612726178579,60.0,show
6284,793.0,0.9538738892352508,23.0,research
6708,164.0,0.9467727177427344,63.0,tell
23786,508.0,0.93383396725292,43.0,write
1191,501.0,0.9160675500432776,42.0,further
31176,18.0,0.9144092589956601,63.0,sell
16892,150.0,0.9123671892266552,61.0,great
37462,433.0,0.9098538876808048,46.0,those
33817,22.0,0.8984005480291165,62.0,million
12927,25.0,0.8975553314486812,62.0,save
22072,417.0,0.8972228618792293,46.0,different
20666,110.0,0.8950094179852421,61.0,keep
25921,700.0,0.8813758718444422,24.0,paper
10211,182.0,0.874651562898376,57.0,city
32078,506.0,0.8724309281163948,38.0,base
1986,401.0,0.8722699854856931,45.0,part
4731,491.0,0.8718864781445441,39.0,process
19265,31.0,0.8672206537012788,60.0,purchase
18918,110.0,0.8670391825408343,59.0,never
25650,253.0,0.8655632998369165,53.0,require
30309,136.0,0.8643361765780523,58.0,card
28605,306.0,0.8635759381028374,50.0,same
8424,112.0,0.8538655519435608,58.0,next
18263,102.0,0.8500341143511481,58.0,simply
6213,871.0,0.8371718001641866,3.0,english
18221,202.0,0.8326807071412841,53.0,report
24956,496.0,0.8285915898902474,35.0,both
24317,146.0,0.8279800106169691,55.0,plus
40467,520.0,0.8254238742840482,33.0,area
24858,46.0,0.82304000194839,57.0,online
14555,159.0,0.8211713769531024,54.0,visit
22435,600.0,0.8148628284233788,26.0,between
32229,143.0,0.8127497437523956,54.0,again
8168,568.0,0.8093233749957971,28.0,book
11092,104.0,0.8088252101289164,55.0,simple
41622,383.0,0.8086338819980071,41.0,note
1783,82.0,0.8011470549494641,55.0,live
41350,306.0,0.7996240755708067,45.0,learn
31186,182.0,0.793746878107006,51.0,letter
1488,347.0,0.7928784520388917,42.0,accept
40082,108.0,0.7825763309432345,53.0,once
8930,291.0,0.7757940011231923,44.0,date
10718,289.0,0.7743220065945127,44.0,result
2658,401.0,0.7740883105496692,37.0,possible
34458,265.0,0.7697447617210905,45.0,anyone
28458,365.0,0.7697285862891461,39.0,html
13431,68.0,0.769028428248392,53.0,credit
39919,153.0,0.7635120299561975,50.0,code
7457,306.0,0.7615663309873835,42.0,change
39184,384.0,0.7603617007156489,37.0,detail
32370,679.0,0.7581870193158474,14.0,study
725,283.0,0.7571417092030427,43.0,above
21973,141.0,0.7570092663150612,50.0,future
5846,106.0,0.7539240610768911,51.0,life
10980,22.0,0.7525338699957861,52.0,guarantee
2138,23.0,0.7523063861444059,52.0,thousand
32969,211.0,0.7455257917612594,46.0,without
11222,255.0,0.7368059621812874,43.0,experience
13027,215.0,0.7350387760237109,45.0,major
38166,122.0,0.7336198795483615,49.0,better
24849,171.0,0.7334588502819778,47.0,allow
42577,209.0,0.7310334696489185,45.0,under
26224,420.0,0.7295980951534604,32.0,title
32684,481.0,0.7227842120520307,27.0,international
19809,28.0,0.7223901621848001,50.0,dollar
18190,167.0,0.7176352708078392,46.0,software
22980,133.0,0.7118323922905629,47.0,really
25322,103.0,0.710975599590323,48.0,amount
10225,305.0,0.7104628123853635,38.0,limit
12943,17.0,0.7101471481929762,49.0,advertise
25860,22.0,0.7088337317890377,49.0,yourself
753,126.0,0.7081791861289983,47.0,rate
31135,94.0,0.7071752681263213,48.0,down
4049,540.0,0.7069113458232616,21.0,present
18369,10.0,0.6983509536009339,48.0,income
13844,174.0,0.6951916937552134,44.0,less
36567,473.0,0.6930405584673229,25.0,case
6927,135.0,0.6856727988119604,45.0,believe
15628,100.0,0.6819208044640939,46.0,search
32704,100.0,0.6819208044640939,46.0,personal
14917,231.0,0.6809696921681989,40.0,support
8872,17.0,0.6809474856517781,47.0,sale
38005,95.0,0.6797510742269031,46.0,instruction
44087,37.0,0.6786144150516719,47.0,package
19750,145.0,0.6777449817074865,44.0,opportunity
28873,712.0,0.6745961537251965,1.0,linguistics
14526,133.0,0.6709849029485799,44.0,real
12788,363.0,0.6705796473654313,31.0,problem
9423,250.0,0.6690335379594895,38.0,while
20024,26.0,0.6645709784021,46.0,cash
35973,207.0,0.6641685365748795,40.0,complete
13796,165.0,0.6629110437269401,42.0,link
42403,164.0,0.6622883987698686,42.0,file
8914,178.0,0.6578979117640391,41.0,hard
16633,252.0,0.6577653605286133,37.0,several
31839,484.0,0.6576187908640267,21.0,text
20029,233.0,0.6566355971261789,38.0,another
13942,669.0,0.6561819354304508,4.0,conference
32668,230.0,0.6544713613090174,38.0,member
5490,422.0,0.6492212721909226,25.0,example
16445,136.0,0.6455575138784345,42.0,print
21249,284.0,0.6442501360594257,34.0,minute
7266,155.0,0.6433724186190422,41.0,leave
3757,148.0,0.6391211803126828,41.0,little
3600,53.0,0.6376569445390128,44.0,everyone
38224,121.0,0.6372510596598876,42.0,alway
22459,676.0,0.6363308376027677,0.0,papers
22103,21.0,0.6362557452236467,44.0,wait
8483,39.0,0.6355430328680239,44.0,everything
18917,221.0,0.6351295676539347,37.0,still
7775,318.0,0.6340610413276384,31.0,important
31016,281.0,0.6294576163872879,33.0,least
3173,263.0,0.6280975426172551,34.0,open
38375,7.0,0.6266737003186387,43.0,earn
23984,98.0,0.625672545265032,42.0,return
43769,292.0,0.6256611211029346,32.0,course
2409,168.0,0.6249526450558437,39.0,additional
10303,166.0,0.6236626294867189,39.0,thing
23949,93.0,0.6233799096302823,42.0,join
34735,45.0,0.6219144663523564,43.0,video
21610,151.0,0.6141839591178969,39.0,past
6567,171.0,0.613691011531879,38.0,able
31371,242.0,0.6122123050449819,34.0,bring
41489,273.0,0.6107839089185421,32.0,level
40787,550.0,0.6107419932534679,11.0,issue
16935,10.0,0.6104550092274781,42.0,customer
1722,361.0,0.6092756961138475,26.0,point
4183,439.0,0.6070872187923686,20.0,second
31775,426.0,0.6069925312468478,21.0,relate
26909,37.0,0.6066365142333493,42.0,enter
22547,437.0,0.6053399184764586,20.0,publish
32130,157.0,0.6046358662113496,38.0,hear
35613,154.0,0.6027345111749016,38.0,office
41163,381.0,0.6027011300811775,24.0,field
38594,104.0,0.6010615843870548,40.0,someone
33506,72.0,0.6008484279015177,41.0,stop
42952,431.0,0.6001016097439136,20.0,hold
32689,208.0,0.600042346240472,35.0,build
473,146.0,0.597737672956034,38.0,high
3574,246.0,0.5899842758438322,32.0,account
10664,289.0,0.5863545364190097,29.0,understand
32719,543.0,0.5846715122978128,9.0,reference
19054,121.0,0.5829123102529202,38.0,sure
9999,95.0,0.5828807513529255,39.0,create
24887,120.0,0.5823477252982622,38.0,until
5078,8.0,0.5821299273862081,40.0,mailing
21882,383.0,0.5812767965748337,22.0,three
27931,266.0,0.5804679386593645,30.0,contain
31009,194.0,0.5771561653107684,34.0,response
12828,412.0,0.5723221727433897,19.0,post
40516,69.0,0.5717262758699189,39.0,fill
512,268.0,0.5696669582869817,29.0,talk
2555,63.0,0.5696242144492741,39.0,bill
34846,62.0,0.5692948980235149,39.0,prove
43357,251.0,0.5687751549475504,30.0,vium
16873,266.0,0.5680890170635899,29.0,position
40350,158.0,0.5655703646527706,35.0,answer
34454,212.0,0.5644817355091515,32.0,person
31877,194.0,0.5642412610603701,33.0,select
39113,39.0,0.5638014802582141,39.0,success
1708,145.0,0.5571527184100588,35.0,soon
32269,179.0,0.5536422809832234,33.0,break
25637,213.0,0.5524855577368426,31.0,four
42264,88.0,0.5519722184251125,37.0,charge
1875,211.0,0.5510004677870091,31.0,fact
38850,135.0,0.550873208872225,35.0,hand
6207,13.0,0.5507850579051042,38.0,bulk
41722,22.0,0.5489363558471749,38.0,excite
42097,81.0,0.5487525726579009,37.0,choose
30868,446.0,0.5477402077692796,14.0,general
23149,141.0,0.541325068968892,34.0,access
24219,247.0,0.5407778739875735,28.0,long
31061,58.0,0.5398349275551603,37.0,nothing
10521,306.0,0.5397291712767311,24.0,either
7729,90.0,0.5391660014482227,36.0,turn
44093,550.0,0.5371315981605774,3.0,department
27554,111.0,0.5366400610493953,35.0,sign
10986,124.0,0.5307670256654877,34.0,already
24299,68.0,0.5293843316361715,36.0,remember
5184,120.0,0.5283693283679022,34.0,play
20959,94.0,0.5274548917787404,35.0,else
14894,480.0,0.5270558798916688,9.0,student
12366,553.0,0.5253166222953605,1.0,discussion
24148,7.0,0.524021766993494,36.0,hundred
25208,49.0,0.5230666892685348,36.0,friend
24424,10.0,0.5226329938915287,36.0,profit
11423,132.0,0.5223336464845406,33.0,small
20178,15.0,0.5210403404873392,36.0,yours
36628,23.0,0.5198668093744755,36.0,ship
16365,77.0,0.5192591287341292,35.0,bank
28960,266.0,0.5190315598518371,25.0,teach
33599,471.0,0.5188426966825048,9.0,invite
4733,100.0,0.5169735724834307,34.0,test
3736,247.0,0.5160572746598345,26.0,meet
17955,69.0,0.515835025385467,35.0,away
37791,121.0,0.5155474213087824,33.0,website
28512,546.0,0.5139595226791586,0.0,theory
34767,211.0,0.5130040159031474,28.0,become
11910,531.0,0.5116378682566151,2.0,speaker
29745,9.0,0.5084161323512012,35.0,watch
6336,150.0,0.5076297527438779,31.0,country
24165,309.0,0.5067404335312397,21.0,group
19168,412.0,0.5067000304334225,13.0,john
15861,533.0,0.506547099684201,1.0,linguist
9473,435.0,0.5063955623015504,11.0,approach
19866,28.0,0.5053659683986764,35.0,financial
6346,198.0,0.5032056987974234,28.0,deal
42415,485.0,0.5028868396250727,6.0,analysis
13058,70.0,0.5023324960456056,34.0,lose
26593,173.0,0.49764912098715,29.0,design
24579,3.0,0.4972085202886036,34.0,amaze
12652,376.0,0.4963626716627516,15.0,application
37616,51.0,0.4953478609511716,34.0,miss
10804,46.0,0.4939344962363714,34.0,adult
6148,46.0,0.4939344962363714,34.0,step
39095,80.0,0.4930217290695213,33.0,action
13031,41.0,0.4927446069913366,34.0,chance
35356,13.0,0.4923973494042148,34.0,secret
36291,493.0,0.4923849086748999,4.0,topic
19033,35.0,0.4916592475125926,34.0,spend
31291,182.0,0.4913482671524676,28.0,short
39059,31.0,0.4911770787856567,34.0,capital
20002,180.0,0.489883305875068,28.0,direct
17,162.0,0.4898283212740087,29.0,ready
21186,520.0,0.4894852596944367,0.0,abstract
13957,98.0,0.4886920346155175,32.0,anything
4287,257.0,0.487465918663009,23.0,feature
31347,300.0,0.4874297930067114,20.0,since
42529,85.0,0.4817616539472842,32.0,effort
33258,80.0,0.4792586679539758,32.0,total
5931,469.0,0.4789637575139115,5.0,author
7583,12.0,0.4780929654852381,33.0,dream
43851,75.0,0.4768589582672652,32.0,true
10761,273.0,0.4766175483838006,21.0,knowledge
16700,27.0,0.4765128616048088,33.0,anywhere
14851,255.0,0.47375644571456604,22.0,american
22283,387.0,0.4737084157251225,12.0,submit
3610,157.0,0.4733508013448938,28.0,share
14624,174.0,0.4727010569958106,27.0,sound
35410,207.0,0.4723013671623406,25.0,kind
37426,62.0,0.4711811826507263,32.0,immediately
1662,265.0,0.4699863806168876,21.0,method
16909,110.0,0.4686794739170749,30.0,family
13391,49.0,0.4665170047397956,32.0,completely
9867,49.0,0.4665170047397956,32.0,exactly
8992,199.0,0.4661360576344546,25.0,plan
10796,7.0,0.4654016519525154,32.0,huge
13164,121.0,0.4621874717219213,29.0,travel
14540,24.0,0.4620125831864642,32.0,release
11137,440.0,0.4614195980892865,6.0,submission
13416,221.0,0.4584972461917018,23.0,single
28168,187.0,0.4569830888438105,25.0,around
41879,305.0,0.4569320140523395,17.0,however
23642,56.0,0.4548777462087298,31.0,decide
14311,51.0,0.4530883960941682,31.0,generate
1615,106.0,0.4528552029282704,29.0,potential
1001,81.0,0.4523247720312649,30.0,increase
21396,255.0,0.449774309397276,20.0,technology
19865,470.0,0.4474381230427741,1.0,structure
