,LegitCount,MI,SpamCount,Term
38372,245.0,1.1946050856289665,78.0,message
35608,1258.0,1.1841778013376953,0.0,linguistic
35539,358.0,1.1332968256788953,68.0,special
41839,204.0,1.131586982111895,75.0,home
16937,143.0,1.1313434065200745,77.0,service
26293,55.0,1.1261729117764643,78.0,company
38910,375.0,1.1192371930096732,66.0,place
23679,19.0,1.1188660780956805,77.0,click
25092,576.0,1.1101212133480116,53.0,form
20411,277.0,1.1061004590167183,70.0,request
7906,278.0,1.093410085067413,69.0,read
29002,353.0,1.090803824011813,65.0,within
13405,81.0,1.0708513529473134,74.0,ever
14296,739.0,1.0707464536998295,38.0,word
38834,163.0,1.0702700282200495,72.0,price
24420,62.0,1.0686191657779112,74.0,easy
18931,404.0,1.0504740624344902,59.0,must
4698,158.0,1.040324707555014,70.0,right
39333,107.0,1.0345549170783088,71.0,cost
43615,552.0,1.030083077567763,48.0,provide
11179,316.0,1.026130546084405,62.0,type
5415,107.0,1.0204476359026775,70.0,hour
34165,508.0,1.0187434217326126,50.0,system
13357,605.0,1.014317674676764,43.0,contact
34483,492.0,1.0059432395910266,50.0,copy
16701,140.0,1.0046649920912112,68.0,reply
38228,618.0,1.001764805066958,41.0,page
16202,317.0,1.0007416602425645,60.0,through
42899,224.0,0.993459862939057,64.0,wish
33473,142.0,0.9916310471878566,67.0,back
24131,305.0,0.9794249068942742,59.0,full
12504,264.0,0.9782863780678873,61.0,help
40316,99.0,0.9756764826944571,67.0,month
29730,312.0,0.9712506929707063,58.0,after
10758,340.0,0.9652424990224193,56.0,computer
1634,260.0,0.962461272617858,60.0,show
6284,793.0,0.9538738892352508,23.0,research
6708,164.0,0.9467727177427343,63.0,tell
23786,508.0,0.9338339672529199,43.0,write
1191,501.0,0.9160675500432776,42.0,further
31176,18.0,0.91440925899566,63.0,sell
16892,150.0,0.9123671892266553,61.0,great
37462,433.0,0.9098538876808047,46.0,those
33817,22.0,0.8984005480291165,62.0,million
12927,25.0,0.8975553314486812,62.0,save
22072,417.0,0.8972228618792293,46.0,different
20666,110.0,0.8950094179852421,61.0,keep
25921,700.0,0.8813758718444422,24.0,paper
10211,182.0,0.874651562898376,57.0,city
32078,506.0,0.8724309281163948,38.0,base
1986,401.0,0.872269985485693,45.0,part
4731,491.0,0.8718864781445441,39.0,process
19265,31.0,0.8672206537012788,60.0,purchase
18918,110.0,0.8670391825408343,59.0,never
25650,253.0,0.8655632998369165,53.0,require
30309,136.0,0.8643361765780523,58.0,card
28605,306.0,0.8635759381028374,50.0,same
8424,112.0,0.853865551943561,58.0,next
18263,102.0,0.8500341143511481,58.0,simply
6213,871.0,0.8371718001641866,3.0,english
18221,202.0,0.8326807071412841,53.0,report
24956,496.0,0.8285915898902474,35.0,both
24317,146.0,0.8279800106169691,55.0,plus
40467,520.0,0.8254238742840482,33.0,area
24858,46.0,0.82304000194839,57.0,online
14555,159.0,0.8211713769531024,54.0,visit
22435,600.0,0.8148628284233788,26.0,between
32229,143.0,0.8127497437523956,54.0,again
8168,568.0,0.8093233749957971,28.0,book
11092,104.0,0.8088252101289164,55.0,simple
41622,383.0,0.808633881998007,41.0,note
1783,82.0,0.8011470549494641,55.0,live
41350,306.0,0.7996240755708067,45.0,learn
31186,182.0,0.793746878107006,51.0,letter
1488,347.0,0.7928784520388917,42.0,accept
40082,108.0,0.7825763309432345,53.0,once
8930,291.0,0.7757940011231923,44.0,date
10718,289.0,0.7743220065945127,44.0,result
2658,401.0,0.7740883105496692,37.0,possible
34458,265.0,0.7697447617210905,45.0,anyone
28458,365.0,0.7697285862891461,39.0,html
13431,68.0,0.769028428248392,53.0,credit
39919,153.0,0.7635120299561975,50.0,code
7457,306.0,0.7615663309873835,42.0,change
39184,384.0,0.7603617007156489,37.0,detail
32370,679.0,0.7581870193158474,14.0,study
725,283.0,0.7571417092030427,43.0,above
21973,141.0,0.7570092663150612,50.0,future
5846,106.0,0.7539240610768911,51.0,life
10980,22.0,0.7525338699957861,52.0,guarantee
2138,23.0,0.752306386144406,52.0,thousand
32969,211.0,0.7455257917612594,46.0,without
11222,255.0,0.7368059621812874,43.0,experience
13027,215.0,0.7350387760237109,45.0,major
38166,122.0,0.7336198795483615,49.0,better
24849,171.0,0.7334588502819778,47.0,allow
42577,209.0,0.7310334696489185,45.0,under
26224,420.0,0.7295980951534604,32.0,title
32684,481.0,0.7227842120520307,27.0,international
19809,28.0,0.7223901621848001,50.0,dollar
18190,167.0,0.717635270807839,46.0,software
22980,133.0,0.7118323922905629,47.0,really
25322,103.0,0.710975599590323,48.0,amount
10225,305.0,0.7104628123853635,38.0,limit
12943,17.0,0.7101471481929762,49.0,advertise
25860,22.0,0.7088337317890377,49.0,yourself
753,126.0,0.7081791861289983,47.0,rate
31135,94.0,0.7071752681263213,48.0,down
4049,540.0,0.7069113458232616,21.0,present
18369,10.0,0.6983509536009339,48.0,income
13844,174.0,0.6951916937552134,44.0,less
36567,473.0,0.6930405584673229,25.0,case
6927,135.0,0.6856727988119604,45.0,believe
15628,100.0,0.6819208044640939,46.0,search
32704,100.0,0.6819208044640939,46.0,personal
14917,231.0,0.6809696921681989,40.0,support
8872,17.0,0.6809474856517781,47.0,sale
38005,95.0,0.679751074226903,46.0,instruction
44087,37.0,0.6786144150516719,47.0,package
19750,145.0,0.6777449817074865,44.0,opportunity
28873,712.0,0.6745961537251965,1.0,linguistics
14526,133.0,0.67098490294858,44.0,real
12788,363.0,0.6705796473654313,31.0,problem
9423,250.0,0.6690335379594895,38.0,while
20024,26.0,0.6645709784021,46.0,cash
35973,207.0,0.6641685365748795,40.0,complete
13796,165.0,0.6629110437269401,42.0,link
42403,164.0,0.6622883987698686,42.0,file
8914,178.0,0.6578979117640391,41.0,hard
16633,252.0,0.6577653605286133,37.0,several
31839,484.0,0.6576187908640267,21.0,text
20029,233.0,0.6566355971261789,38.0,another
13942,669.0,0.6561819354304508,4.0,conference
32668,230.0,0.6544713613090174,38.0,member
5490,422.0,0.6492212721909226,25.0,example
16445,136.0,0.6455575138784345,42.0,print
21249,284.0,0.6442501360594257,34.0,minute
7266,155.0,0.6433724186190422,41.0,leave
3757,148.0,0.6391211803126828,41.0,little
3600,53.0,0.6376569445390128,44.0,everyone
38224,121.0,0.6372510596598876,42.0,alway
22459,676.0,0.6363308376027677,0.0,papers
22103,21.0,0.6362557452236467,44.0,wait
8483,39.0,0.635543032868024,44.0,everything
18917,221.0,0.6351295676539347,37.0,still
7775,318.0,0.6340610413276384,31.0,important
31016,281.0,0.629457616387288,33.0,least
3173,263.0,0.6280975426172551,34.0,open
38375,7.0,0.6266737003186387,43.0,earn
23984,98.0,0.625672545265032,42.0,return
43769,292.0,0.6256611211029346,32.0,course
2409,168.0,0.6249526450558437,39.0,additional
10303,166.0,0.6236626294867189,39.0,thing
23949,93.0,0.6233799096302823,42.0,join
34735,45.0,0.6219144663523564,43.0,video
21610,151.0,0.6141839591178969,39.0,past
6567,171.0,0.613691011531879,38.0,able
31371,242.0,0.6122123050449819,34.0,bring
41489,273.0,0.6107839089185421,32.0,level
40787,550.0,0.6107419932534679,11.0,issue
16935,10.0,0.6104550092274781,42.0,customer
1722,361.0,0.6092756961138475,26.0,point
4183,439.0,0.6070872187923686,20.0,second
31775,426.0,0.6069925312468478,21.0,relate
26909,37.0,0.6066365142333493,42.0,enter
22547,437.0,0.6053399184764586,20.0,publish
32130,157.0,0.6046358662113496,38.0,hear
35613,154.0,0.6027345111749016,38.0,office
41163,381.0,0.6027011300811775,24.0,field
38594,104.0,0.6010615843870548,40.0,someone
33506,72.0,0.6008484279015177,41.0,stop
42952,431.0,0.6001016097439136,20.0,hold
32689,208.0,0.600042346240472,35.0,build
473,146.0,0.597737672956034,38.0,high
3574,246.0,0.5899842758438322,32.0,account
10664,289.0,0.5863545364190097,29.0,understand
32719,543.0,0.5846715122978128,9.0,reference
19054,121.0,0.5829123102529202,38.0,sure
9999,95.0,0.5828807513529255,39.0,create
24887,120.0,0.5823477252982622,38.0,until
5078,8.0,0.582129927386208,40.0,mailing
21882,383.0,0.5812767965748337,22.0,three
27931,266.0,0.5804679386593645,30.0,contain
31009,194.0,0.5771561653107684,34.0,response
12828,412.0,0.5723221727433897,19.0,post
40516,69.0,0.5717262758699189,39.0,fill
512,268.0,0.5696669582869817,29.0,talk
2555,63.0,0.5696242144492741,39.0,bill
34846,62.0,0.5692948980235149,39.0,prove
43357,251.0,0.5687751549475504,30.0,vium
16873,266.0,0.56808901706359,29.0,position
40350,158.0,0.5655703646527706,35.0,answer
34454,212.0,0.5644817355091515,32.0,person
31877,194.0,0.5642412610603701,33.0,select
39113,39.0,0.5638014802582141,39.0,success
1708,145.0,0.5571527184100588,35.0,soon
32269,179.0,0.5536422809832234,33.0,break
25637,213.0,0.5524855577368426,31.0,four
42264,88.0,0.5519722184251125,37.0,charge
1875,211.0,0.5510004677870091,31.0,fact
38850,135.0,0.550873208872225,35.0,hand
6207,13.0,0.5507850579051042,38.0,bulk
41722,22.0,0.548936355847175,38.0,excite
42097,81.0,0.5487525726579009,37.0,choose
30868,446.0,0.5477402077692796,14.0,general
23149,141.0,0.541325068968892,34.0,access
24219,247.0,0.5407778739875735,28.0,long
31061,58.0,0.5398349275551603,37.0,nothing
10521,306.0,0.5397291712767311,24.0,either
7729,90.0,0.5391660014482227,36.0,turn
44093,550.0,0.5371315981605774,3.0,department
27554,111.0,0.5366400610493953,35.0,sign
10986,124.0,0.5307670256654877,34.0,already
24299,68.0,0.5293843316361715,36.0,remember
5184,120.0,0.5283693283679022,34.0,play
20959,94.0,0.5274548917787404,35.0,else
14894,480.0,0.5270558798916688,9.0,student
12366,553.0,0.5253166222953605,1.0,discussion
24148,7.0,0.524021766993494,36.0,hundred
25208,49.0,0.5230666892685348,36.0,friend
24424,10.0,0.5226329938915287,36.0,profit
11423,132.0,0.5223336464845406,33.0,small
20178,15.0,0.5210403404873392,36.0,yours
36628,23.0,0.5198668093744755,36.0,ship
16365,77.0,0.5192591287341292,35.0,bank
28960,266.0,0.5190315598518371,25.0,teach
33599,471.0,0.5188426966825048,9.0,invite
4733,100.0,0.5169735724834307,34.0,test
3736,247.0,0.5160572746598345,26.0,meet
17955,69.0,0.515835025385467,35.0,away
37791,121.0,0.5155474213087824,33.0,website
28512,546.0,0.5139595226791586,0.0,theory
34767,211.0,0.5130040159031474,28.0,become
11910,531.0,0.5116378682566151,2.0,speaker
29745,9.0,0.5084161323512012,35.0,watch
6336,150.0,0.5076297527438779,31.0,country
24165,309.0,0.5067404335312397,21.0,group
19168,412.0,0.5067000304334225,13.0,john
15861,533.0,0.506547099684201,1.0,linguist
9473,435.0,0.5063955623015504,11.0,approach
19866,28.0,0.5053659683986764,35.0,financial
6346,198.0,0.5032056987974234,28.0,deal
42415,485.0,0.5028868396250727,6.0,analysis
13058,70.0,0.5023324960456056,34.0,lose
26593,173.0,0.49764912098715,29.0,design
24579,3.0,0.4972085202886036,34.0,amaze
12652,376.0,0.4963626716627516,15.0,application
37616,51.0,0.49534786095117156,34.0,miss
10804,46.0,0.49393449623637137,34.0,adult
6148,46.0,0.49393449623637137,34.0,step
39095,80.0,0.49302172906952124,33.0,action
13031,41.0,0.4927446069913366,34.0,chance
35356,13.0,0.49239734940421476,34.0,secret
36291,493.0,0.49238490867489987,4.0,topic
19033,35.0,0.49165924751259255,34.0,spend
31291,182.0,0.4913482671524676,28.0,short
39059,31.0,0.4911770787856567,34.0,capital
20002,180.0,0.48988330587506795,28.0,direct
17,162.0,0.4898283212740087,29.0,ready
21186,520.0,0.4894852596944367,0.0,abstract
13957,98.0,0.4886920346155175,32.0,anything
4287,257.0,0.48746591866300903,23.0,feature
31347,300.0,0.4874297930067114,20.0,since
42529,85.0,0.4817616539472842,32.0,effort
33258,80.0,0.47925866795397576,32.0,total
5931,469.0,0.4789637575139115,5.0,author
7583,12.0,0.4780929654852381,33.0,dream
43851,75.0,0.4768589582672652,32.0,true
10761,273.0,0.47661754838380055,21.0,knowledge
16700,27.0,0.4765128616048088,33.0,anywhere
14851,255.0,0.473756445714566,22.0,american
22283,387.0,0.47370841572512246,12.0,submit
3610,157.0,0.47335080134489377,28.0,share
14624,174.0,0.47270105699581066,27.0,sound
35410,207.0,0.4723013671623406,25.0,kind
37426,62.0,0.4711811826507263,32.0,immediately
1662,265.0,0.46998638061688763,21.0,method
16909,110.0,0.46867947391707493,30.0,family
13391,49.0,0.4665170047397956,32.0,completely
9867,49.0,0.4665170047397956,32.0,exactly
8992,199.0,0.46613605763445465,25.0,plan
10796,7.0,0.46540165195251537,32.0,huge
13164,121.0,0.4621874717219213,29.0,travel
14540,24.0,0.46201258318646427,32.0,release
11137,440.0,0.4614195980892865,6.0,submission
13416,221.0,0.4584972461917018,23.0,single
28168,187.0,0.4569830888438105,25.0,around
41879,305.0,0.4569320140523395,17.0,however
23642,56.0,0.45487774620872984,31.0,decide
14311,51.0,0.4530883960941682,31.0,generate
1615,106.0,0.45285520292827036,29.0,potential
1001,81.0,0.45232477203126487,30.0,increase
21396,255.0,0.44977430939727603,20.0,technology
19865,470.0,0.44743812304277414,1.0,structure
24581,138.0,0.44712861631530143,27.0,tool
32505,64.0,0.4441957501757118,30.0,pass
1577,464.0,0.44181003345685754,1.0,science
5187,2.0,0.4392317234148602,30.0,toll
3702,426.0,0.43922246416949345,5.0,aspect
9284,227.0,0.4388658459384823,21.0,electronic
14075,297.0,0.438610817136852,16.0,review
29302,193.0,0.4365003608120638,23.0,begin
23566,238.0,0.4357534591605273,20.0,individual
38968,37.0,0.4349544036934159,30.0,mastercard
32391,11.0,0.43460301467821344,30.0,advertisement
37098,305.0,0.43418651166063016,15.0,consider
33791,97.0,0.4340474844963596,28.0,produce
32151,25.0,0.4332164631192536,30.0,delete
19159,133.0,0.43064449594680493,26.0,something
27108,184.0,0.42955173383465334,23.0,later
40559,199.0,0.4287645601662101,22.0,telephone
15669,87.0,0.4283011157940882,28.0,participate
15808,454.0,0.4273582844255274,0.0,syntax
8864,224.0,0.42430802853606675,20.0,idea
29260,47.0,0.42361796750732245,29.0,visa
25157,99.0,0.4218115265253674,27.0,reach
1780,244.0,0.4168552533306039,18.0,whether
35153,130.0,0.4155358922664568,25.0,dear
3654,88.0,0.41532788825967326,27.0,control
40251,240.0,0.4135197963959414,18.0,original
2066,83.0,0.41250730298710014,27.0,power
37171,52.0,0.4113976023709362,28.0,advantage
6103,289.0,0.40900723432215247,14.0,mean
4790,99.0,0.4084268157516806,26.0,goal
25518,137.0,0.4074460377258544,24.0,along
42504,286.0,0.4063991824495516,14.0,develop
18620,33.0,0.4056300593842063,28.0,window
15792,258.0,0.40520106460531813,16.0,wide
177,200.0,0.40493402388246147,20.0,reason
39664,271.0,0.40479362519540396,15.0,together
40444,284.0,0.40466168749789855,14.0,volume
37177,428.0,0.4028840214408056,0.0,deadline
36052,64.0,0.40268818979357696,27.0,easily
32732,426.0,0.4010013858265963,0.0,grammar
37576,279.0,0.4003222679169349,14.0,content
17516,145.0,0.4003193514044909,23.0,close
34088,107.0,0.4001636612665622,25.0,info
29848,178.0,0.3999278177850181,21.0,directly
28782,316.0,0.39966418323141917,11.0,apply
33063,326.0,0.3978894999871475,10.0,natural
33319,191.0,0.3977607387525933,20.0,lead
40036,80.0,0.39727040836549377,26.0,record
39051,140.0,0.39669638675876484,23.0,matter
485,101.0,0.3963366126548798,25.0,payment
38970,358.0,0.3959445035122202,7.0,publication
34216,42.0,0.3938300993514277,27.0,effective
3795,169.0,0.39296825766483146,21.0,class
35942,417.0,0.3925295255626541,0.0,workshop
14879,37.0,0.3923663117621541,27.0,imagine
3611,115.0,0.39224437786663424,24.0,street
15430,94.0,0.3919864316098035,25.0,drive
30068,33.0,0.3913926410608168,27.0,legal
3785,166.0,0.39066448763349304,21.0,large
25780,29.0,0.39062267919462657,27.0,enjoy
3312,13.0,0.3904086737966325,27.0,security
39481,267.0,0.3899339496965215,14.0,mark
9115,23.0,0.3899244711562889,27.0,absolutely
15872,17.0,0.38991628539375645,27.0,competition
35235,65.0,0.3893976677126053,26.0,almost
37039,88.0,0.3883669628615508,25.0,successful
33185,278.0,0.3881905085014793,13.0,current
306,389.0,0.3871754712309055,3.0,development
8737,161.0,0.386843848356079,21.0,resource
11879,313.0,0.3862633195335968,10.0,model
40910,298.0,0.3836850211426708,11.0,term
25877,156.0,0.3830480872955801,21.0,index
15040,2.0,0.38044882931284973,26.0,bonus
649,242.0,0.37998234431672934,15.0,main
41525,72.0,0.379303350557641,25.0,guide
23549,183.0,0.37910421907552294,19.0,local
1267,167.0,0.3789250838247571,20.0,expect
24999,328.0,0.37880478208751867,8.0,datum
9086,33.0,0.3771742011490221,26.0,game
35000,91.0,0.3767729254039053,24.0,move
32470,90.0,0.3761601824681321,24.0,choice
9411,289.0,0.37571677083517774,11.0,school
1497,17.0,0.37543739141784416,26.0,hello
20227,21.0,0.37542246845492516,26.0,love
26072,193.0,0.37489901594039243,18.0,material
11764,221.0,0.3739733478867633,16.0,involve
33370,86.0,0.37373918215964563,24.0,unite
15916,143.0,0.37330623669858687,21.0,section
43242,124.0,0.37237210334247467,22.0,currently
43361,373.0,0.37230769429731864,3.0,speech
19576,80.0,0.3702039332724804,24.0,grow
25171,215.0,0.3689621907383017,16.0,especially
17815,99.0,0.36851209571197013,23.0,feel
12833,268.0,0.3682743746625952,12.0,view
35398,267.0,0.36739958357365343,12.0,various
35525,74.0,0.36679668782071434,24.0,collect
33177,114.0,0.3653959724524466,22.0,self
3891,388.0,0.36523130915661817,0.0,committee
38778,40.0,0.36501658389089797,25.0,worth
42652,238.0,0.3650001049328235,14.0,standard
14422,111.0,0.3633385893491133,22.0,mind
6789,249.0,0.3630074997560316,13.0,advance
22664,10.0,0.36193828454040283,25.0,fresh
14106,12.0,0.36149630899421514,25.0,ticket
4544,25.0,0.361411205293727,25.0,truly
4241,17.0,0.3609694540596852,25.0,engine
34480,126.0,0.3608864890277313,21.0,continue
42970,284.0,0.3604218384020049,10.0,june
11637,246.0,0.3604156304760162,13.0,specific
41323,232.0,0.35987538450607726,14.0,format
13978,85.0,0.3597251592740336,23.0,against
31372,218.0,0.3596719987581847,15.0,appear
2515,124.0,0.35945259669987734,21.0,raise
28093,82.0,0.35791739047957605,23.0,finally
24298,81.0,0.35732137621907945,23.0,payable
8519,268.0,0.3571856684274169,11.0,communication
6209,254.0,0.35604974434715225,12.0,final
43619,363.0,0.35466714019424045,2.0,focus
34118,352.0,0.3528066201279574,3.0,registration
1710,42.0,0.35166287844301763,24.0,signature
44010,5.0,0.34917547680046696,24.0,monthly
20947,271.0,0.34888512747442796,10.0,april
7568,127.0,0.34876896912725025,20.0,express
24493,31.0,0.348289269260937,24.0,news
25996,29.0,0.34783230823838457,24.0,industry
38773,244.0,0.3473492093285041,12.0,version
8753,11.0,0.3471372177232775,24.0,greatest
21142,24.0,0.34695475708197787,24.0,store
41164,13.0,0.34680256153394606,24.0,partner
7094,19.0,0.34652979113280946,24.0,delivery
12886,17.0,0.3465133916975897,24.0,worldwide
5443,17.0,0.3465133916975897,24.0,girl
3179,17.0,0.3465133916975897,24.0,shop
10705,84.0,0.34573399781500225,22.0,happen
14696,334.0,0.3451002346617453,4.0,speak
13141,290.0,0.3445208617102102,8.0,particular
31725,332.0,0.3432543139428012,4.0,presentation
17289,100.0,0.34279463346890765,21.0,quality
42816,52.0,0.3418600892508108,23.0,latest
17110,273.0,0.33987095939404444,9.0,participant
4680,45.0,0.3388379291727483,23.0,suite
35696,193.0,0.33878129437208326,15.0,rule
30449,72.0,0.33858513302911175,22.0,error
37004,220.0,0.33807368816571287,13.0,press
18353,92.0,0.33751066579177724,21.0,enough
29588,39.0,0.33656354370970043,23.0,doubt
40783,39.0,0.33656354370970043,23.0,entire
998,2.0,0.3363695313993246,23.0,overnight
8574,90.0,0.3362148821844202,21.0,themselve
44213,5.0,0.33452273835724294,23.0,debt
15550,229.0,0.3343525436985627,12.0,york
23141,254.0,0.3338493403951087,10.0,seem
7701,28.0,0.33338428531560016,23.0,automatically
8664,85.0,0.3330236829085166,21.0,rest
25189,104.0,0.33242871381316547,20.0,upon
11660,22.0,0.3323741100577166,23.0,powerful
13147,13.0,0.33228548920105,23.0,freedom
13556,21.0,0.3322696124581617,23.0,pick
11940,21.0,0.3322696124581617,23.0,quick
22909,15.0,0.3321196938701697,23.0,risk
6118,264.0,0.33185113940890126,9.0,march
37307,102.0,0.3310540573591947,20.0,database
12996,120.0,0.3308568629543405,19.0,road
35596,75.0,0.32687212969099944,21.0,professional
25164,178.0,0.32640470379811204,15.0,regard
29356,48.0,0.326213181832382,22.0,extra
32331,303.0,0.3260390393894621,5.0,session
12430,113.0,0.3257987061764216,19.0,multiple
15473,46.0,0.3253396574391959,22.0,sorry
20615,0.0,0.3236501859965756,22.0,hottest
22525,266.0,0.32296913180079656,8.0,david
39462,202.0,0.3227510617404511,13.0,source
22475,1.0,0.3225148013179454,22.0,investment
41028,1.0,0.3225148013179454,22.0,marketing
28475,65.0,0.321086327040011,21.0,treat
22635,124.0,0.3210379351106261,18.0,hope
27634,106.0,0.3208248714372998,19.0,necessary
26802,4.0,0.32038553995093944,22.0,weekly
33248,104.0,0.31942059887939794,19.0,connection
24656,9.0,0.3184546686936705,22.0,vacation
43493,168.0,0.31823102140205,15.0,event
20879,338.0,0.3181654188013838,0.0,semantic
39874,223.0,0.3178244000014642,11.0,history
15536,101.0,0.3173291427763134,19.0,figure
16121,117.0,0.31586674316944346,18.0,recently
20345,321.0,0.31550978845071265,2.0,institute
32230,77.0,0.3146963427226823,20.0,size
36926,97.0,0.31456988838456423,19.0,initial
31152,148.0,0.3144079151595921,16.0,america
39006,163.0,0.3141699584039943,15.0,domain
18427,177.0,0.31360006158502995,14.0,basis
37169,332.0,0.31251751195875577,0.0,discourse
41482,175.0,0.3119462204203749,14.0,register
4858,229.0,0.3118576455935387,10.0,range
38974,111.0,0.31149466283012217,18.0,half
33309,46.0,0.3114662035507678,21.0,promote
25148,253.0,0.31133406842776595,8.0,welcome
35447,92.0,0.3111713775659128,19.0,update
10573,91.0,0.31049882545740287,19.0,deat
267,143.0,0.31047171651803174,16.0,associate
7107,214.0,0.31002125152303406,11.0,describe
7036,239.0,0.3096568926070746,9.0,college
21306,89.0,0.30916122597598106,19.0,handle
30861,0.0,0.3089388139058222,21.0,fantastic
5027,67.0,0.30869650061588294,20.0,happy
30066,327.0,0.3078109229232323,0.0,theoretical
7307,139.0,0.30734052615028407,16.0,technical
12159,31.0,0.3058001838810391,21.0,alone
24539,28.0,0.30497081734095927,21.0,sincerely
1234,25.0,0.30427404669072616,21.0,seven
13055,18.0,0.3032818599832149,21.0,eliminate
35964,57.0,0.3031222166226135,20.0,enclose
18386,78.0,0.30200023535200793,19.0,value
18666,162.0,0.30125831872418385,14.0,comment
43498,241.0,0.30062129753131717,8.0,rather
18535,305.0,0.30060580215346877,2.0,acquisition
4343,145.0,0.29971140292170295,15.0,clear
6106,50.0,0.2995366674712349,20.0,rich
27526,174.0,0.29920866883119734,13.0,space
39172,157.0,0.29717843374626146,14.0,means
14069,125.0,0.29651895192439814,16.0,respond
36856,125.0,0.29651895192439814,16.0,assume
7585,170.0,0.29587970303082106,13.0,exist
32063,184.0,0.29583929445080015,12.0,difference
2362,107.0,0.2957616571966739,17.0,network
13917,247.0,0.29538606889771113,7.0,recent
37615,154.0,0.29473940730621706,14.0,attention
15726,209.0,0.29438550621411164,10.0,phenomenon
32982,36.0,0.2934211588118875,20.0,manual
14180,35.0,0.29305239870251476,20.0,piece
32508,166.0,0.2925604244836161,13.0,room
36326,166.0,0.2925604244836161,13.0,child
38152,62.0,0.29231019619855003,19.0,using
13180,255.0,0.29224958720101796,6.0,cover
25660,61.0,0.2917396517278548,19.0,benefit
42884,3.0,0.29162963712545664,20.0,profitable
30087,29.0,0.2910847279079449,20.0,exclusive
21904,264.0,0.2903749536777851,5.0,description
36933,163.0,0.2900775864263302,13.0,january
12910,147.0,0.2890759137295503,14.0,five
11131,228.0,0.2890484559597354,8.0,journal
8889,227.0,0.28815974681654255,8.0,project
25137,260.0,0.2867255828506965,5.0,social
35192,270.0,0.2861546391557289,4.0,germany
4625,72.0,0.28490926171884035,18.0,independent
2748,156.0,0.2843075739523906,13.0,claim
43491,184.0,0.28422228382937115,11.0,addition
23692,183.0,0.28336867386028597,11.0,announce
4260,124.0,0.2832261156128774,15.0,intelligence
34935,69.0,0.28304141961307144,18.0,track
38062,122.0,0.28168176931288197,15.0,regular
25577,66.0,0.28120768435024496,18.0,multi
28306,152.0,0.28102587491610875,13.0,though
11130,39.0,0.2806654451754587,19.0,drop
25413,218.0,0.2801717179445796,8.0,national
20619,37.0,0.27983928855780926,19.0,excellent
21267,205.0,0.2797079267397954,9.0,indicate
13505,63.0,0.27941058645160977,18.0,throughout
23081,191.0,0.27877114687832544,10.0,common
31738,34.0,0.27867550756745585,19.0,proof
27437,1.0,0.27841108387017083,19.0,orders
19266,239.0,0.2777759698118992,6.0,concern
20031,81.0,0.2775323259028474,17.0,fully
7552,30.0,0.2772821650876995,19.0,fast
42945,175.0,0.2765565782654047,11.0,london
31798,79.0,0.27619772643809587,17.0,instead
28469,5.0,0.27594858331960403,19.0,sender
