,LegitCount,MI,SpamCount,Term
43233,231.0,0.5607523703388548,31.0,thanks
26773,113.0,0.5603840526241275,39.0,until
35847,72.0,0.5602159411152468,41.0,total
27552,203.0,0.5592724899767492,33.0,four
33216,416.0,0.5586403390813783,14.0,general
44558,68.0,0.5581467380011961,41.0,learn
26045,227.0,0.5571875784062966,31.0,long
17963,27.0,0.556772663545221,42.0,anywhere
24898,107.0,0.5562988082463963,39.0,access
21949,155.0,0.5550196206243264,36.0,request
1873,105.0,0.5549586191669689,39.0,works
11311,283.0,0.5524390189627659,26.0,either
38410,134.0,0.5509481173091466,37.0,office
33427,50.0,0.5500044629861636,41.0,nothing
5865,231.0,0.5493328263170306,30.0,example
21369,24.0,0.5432575552052196,41.0,financial
12312,123.0,0.5428328415167983,37.0,small
23222,138.0,0.5418171010780963,36.0,past
18667,82.0,0.5404517914617292,39.0,times
37158,149.0,0.5382663199175419,35.0,person
15037,96.0,0.5365793164755245,38.0,anything
40762,114.0,0.5363853359749322,37.0,website
16070,146.0,0.5359115736774793,35.0,support
1973,160.0,0.5350708479871986,34.0,fact
30197,2.0,0.5341735560897509,40.0,amazing
44362,296.0,0.5321248332347033,23.0,field
17604,65.0,0.5310810714637187,39.0,bank
11819,11.0,0.5305278983677311,40.0,guarantee
25571,136.0,0.5281677238744769,35.0,write
35512,243.0,0.5262983342542367,27.0,might
40368,54.0,0.525850723565803,39.0,immediately
3780,191.0,0.5256381905136396,31.0,account
5735,163.0,0.5256090438929608,33.0,included
41933,113.0,0.5233628446204509,36.0,hand
11827,111.0,0.5219456797392897,36.0,already
924,44.0,0.5218393228118254,39.0,months
33565,2.0,0.5207839484985879,39.0,sell
47253,69.0,0.5204344588181947,38.0,true
41422,3.0,0.5201358406280268,39.0,earn
41840,37.0,0.5195605632785792,39.0,added
1559,87.0,0.518334110721101,37.0,accept
44704,181.0,0.5170710788402262,31.0,level
33762,277.0,0.5139554416974295,23.0,since
38032,56.0,0.5138956396202257,38.0,ordering
13313,478.0,0.5125268607047662,1.0,discussion
26137,52.0,0.5120982595649896,38.0,remember
16,159.0,0.5104517905144711,32.0,ready
1528,48.0,0.5104190268549821,38.0,sending
37470,36.0,0.5062236733584691,38.0,video
19588,66.0,0.5061038948025446,37.0,report
38649,20.0,0.5033527755280763,38.0,checks
11566,254.0,0.5031428806760949,24.0,knowledge
5040,163.0,0.5019116702923878,31.0,process
30373,329.0,0.5011221294716315,17.0,pages
30301,176.0,0.5011061647320127,30.0,around
45716,94.0,0.4978858786750995,35.0,file
42921,315.0,0.4976075779667238,18.0,systems
43668,45.0,0.4962979619577928,37.0,fill
3352,156.0,0.4961182795515308,31.0,open
14473,88.0,0.4939452047917447,35.0,seen
32661,3.0,0.4933710622481109,37.0,millions
40134,6.0,0.4919427771868423,37.0,sold
14867,63.0,0.4917812787275498,36.0,link
42153,23.0,0.4903944734322986,37.0,capital
20618,363.0,0.485371382534939,12.0,john
18963,73.0,0.4846739838625426,35.0,doing
37912,110.0,0.4843642893400288,33.0,dear
43179,322.0,0.483922240165301,16.0,copies
30693,455.0,0.4836889724832877,0.0,theory
33702,169.0,0.4834369287998469,29.0,short
26802,181.0,0.4821139911123401,28.0,members
6939,105.0,0.4807591850535843,33.0,going
42871,31.0,0.4787433644354173,36.0,sites
45728,416.0,0.4765912776263152,5.0,analysis
45545,54.0,0.4744673244552912,35.0,charge
14434,48.0,0.4717152885444624,35.0,completely
20607,125.0,0.4713051510739214,31.0,something
10582,44.0,0.4700379191033224,35.0,exactly
41063,0.0,0.4690276095200438,35.0,profits
33367,87.0,0.4683541846419361,33.0,response
35699,37.0,0.4674554663437065,35.0,started
45376,34.0,0.4665061604011868,35.0,choose
11602,6.0,0.465229619649475,35.0,huge
32052,99.0,0.4641872435184686,32.0,listed
29282,20.0,0.4637148875572791,35.0,receiving
29140,172.0,0.4626934091187156,27.0,later
16008,222.0,0.4621832867123634,23.0,american
21905,209.0,0.4614018667904837,24.0,minutes
43723,183.0,0.4607677302963095,26.0,telephone
34883,364.0,0.4579264425356324,9.0,study
31466,45.0,0.4575388924323548,34.0,visa
26527,45.0,0.4575388924323548,34.0,allows
17021,430.0,0.4571126553138764,0.0,syntax
8349,353.0,0.4560158319697495,10.0,data
25990,202.0,0.4550144411948882,24.0,group
13326,65.0,0.4547681904148003,33.0,comes
26352,37.0,0.45445815151906,34.0,news
44600,342.0,0.4543388029875608,11.0,held
19305,62.0,0.4530898754590156,33.0,away
5723,8.0,0.4512617179728553,34.0,waiting
4291,299.0,0.4508167954510998,15.0,present
4003,158.0,0.4506545626957708,27.0,large
18153,197.0,0.4504723478052046,24.0,position
28923,17.0,0.4503357956790963,34.0,enter
36126,56.0,0.4498882265485218,33.0,stop
9968,207.0,0.4483282106610165,23.0,electronic
45842,52.0,0.4478806820601308,33.0,effort
35495,93.0,0.4476388535716902,31.0,thought
21517,125.0,0.4472088489119079,29.0,direct
6811,87.0,0.4435039389919963,31.0,country
14187,102.0,0.44179073771015054,30.0,travel
42134,397.0,0.4406774349559284,3.0,studies
18332,410.0,0.4404580412268821,1.0,speakers
1687,100.0,0.4403311721272989,30.0,potential
45106,61.0,0.43984649430435147,32.0,paid
26693,6.0,0.4385227757168212,33.0,guaranteed
28558,54.0,0.4360994408175724,32.0,costs
18190,75.0,0.4356086587302036,31.0,family
13273,227.0,0.4337435766490185,20.0,question
