,LegitCount,MI,SpamCount,Term
43233,231.0,0.5607523703388548,31.0,thanks
26773,113.0,0.5603840526241275,39.0,until
35847,72.0,0.5602159411152468,41.0,total
27552,203.0,0.5592724899767492,33.0,four
33216,416.0,0.5586403390813783,14.0,general
44558,68.0,0.5581467380011961,41.0,learn
26045,227.0,0.5571875784062966,31.0,long
17963,27.0,0.556772663545221,42.0,anywhere
24898,107.0,0.5562988082463963,39.0,access
21949,155.0,0.5550196206243264,36.0,request
1873,105.0,0.5549586191669689,39.0,works
11311,283.0,0.5524390189627659,26.0,either
38410,134.0,0.5509481173091466,37.0,office
33427,50.0,0.5500044629861636,41.0,nothing
5865,231.0,0.5493328263170306,30.0,example
21369,24.0,0.5432575552052196,41.0,financial
12312,123.0,0.5428328415167983,37.0,small
23222,138.0,0.5418171010780963,36.0,past
18667,82.0,0.5404517914617292,39.0,times
37158,149.0,0.5382663199175419,35.0,person
15037,96.0,0.5365793164755245,38.0,anything
40762,114.0,0.5363853359749322,37.0,website
16070,146.0,0.5359115736774793,35.0,support
1973,160.0,0.5350708479871986,34.0,fact
30197,2.0,0.5341735560897509,40.0,amazing
44362,296.0,0.5321248332347033,23.0,field
17604,65.0,0.5310810714637187,39.0,bank
11819,11.0,0.5305278983677311,40.0,guarantee
25571,136.0,0.5281677238744769,35.0,write
35512,243.0,0.5262983342542367,27.0,might
40368,54.0,0.525850723565803,39.0,immediately
3780,191.0,0.5256381905136396,31.0,account
5735,163.0,0.5256090438929608,33.0,included
41933,113.0,0.5233628446204509,36.0,hand
11827,111.0,0.5219456797392897,36.0,already
924,44.0,0.5218393228118254,39.0,months
33565,2.0,0.5207839484985879,39.0,sell
47253,69.0,0.5204344588181947,38.0,true
41422,3.0,0.5201358406280268,39.0,earn
41840,37.0,0.5195605632785792,39.0,added
1559,87.0,0.518334110721101,37.0,accept
44704,181.0,0.5170710788402262,31.0,level
33762,277.0,0.5139554416974295,23.0,since
38032,56.0,0.5138956396202257,38.0,ordering
13313,478.0,0.5125268607047662,1.0,discussion
26137,52.0,0.5120982595649896,38.0,remember
16,159.0,0.5104517905144711,32.0,ready
1528,48.0,0.5104190268549821,38.0,sending
37470,36.0,0.5062236733584691,38.0,video
19588,66.0,0.5061038948025446,37.0,report
38649,20.0,0.5033527755280763,38.0,checks
11566,254.0,0.5031428806760949,24.0,knowledge
5040,163.0,0.5019116702923878,31.0,process
30373,329.0,0.5011221294716315,17.0,pages
30301,176.0,0.5011061647320127,30.0,around
45716,94.0,0.4978858786750995,35.0,file
42921,315.0,0.4976075779667238,18.0,systems
43668,45.0,0.4962979619577928,37.0,fill
3352,156.0,0.4961182795515308,31.0,open
14473,88.0,0.4939452047917447,35.0,seen
32661,3.0,0.4933710622481109,37.0,millions
40134,6.0,0.4919427771868423,37.0,sold
14867,63.0,0.4917812787275498,36.0,link
42153,23.0,0.4903944734322986,37.0,capital
20618,363.0,0.485371382534939,12.0,john
18963,73.0,0.4846739838625426,35.0,doing
37912,110.0,0.4843642893400288,33.0,dear
43179,322.0,0.483922240165301,16.0,copies
30693,455.0,0.4836889724832877,0.0,theory
33702,169.0,0.4834369287998469,29.0,short
26802,181.0,0.4821139911123401,28.0,members
6939,105.0,0.4807591850535843,33.0,going
42871,31.0,0.4787433644354173,36.0,sites
45728,416.0,0.4765912776263152,5.0,analysis
45545,54.0,0.4744673244552912,35.0,charge
14434,48.0,0.4717152885444624,35.0,completely
20607,125.0,0.4713051510739214,31.0,something
10582,44.0,0.4700379191033224,35.0,exactly
41063,0.0,0.4690276095200438,35.0,profits
33367,87.0,0.4683541846419361,33.0,response
35699,37.0,0.4674554663437065,35.0,started
45376,34.0,0.4665061604011868,35.0,choose
11602,6.0,0.465229619649475,35.0,huge
32052,99.0,0.4641872435184686,32.0,listed
29282,20.0,0.4637148875572791,35.0,receiving
29140,172.0,0.4626934091187156,27.0,later
16008,222.0,0.4621832867123634,23.0,american
21905,209.0,0.4614018667904837,24.0,minutes
43723,183.0,0.4607677302963095,26.0,telephone
34883,364.0,0.4579264425356324,9.0,study
31466,45.0,0.4575388924323548,34.0,visa
26527,45.0,0.4575388924323548,34.0,allows
17021,430.0,0.4571126553138764,0.0,syntax
8349,353.0,0.4560158319697495,10.0,data
25990,202.0,0.4550144411948882,24.0,group
13326,65.0,0.4547681904148003,33.0,comes
26352,37.0,0.45445815151906,34.0,news
44600,342.0,0.4543388029875608,11.0,held
19305,62.0,0.4530898754590156,33.0,away
5723,8.0,0.4512617179728553,34.0,waiting
4291,299.0,0.4508167954510998,15.0,present
4003,158.0,0.4506545626957708,27.0,large
18153,197.0,0.4504723478052046,24.0,position
28923,17.0,0.4503357956790963,34.0,enter
36126,56.0,0.4498882265485218,33.0,stop
9968,207.0,0.4483282106610165,23.0,electronic
45842,52.0,0.4478806820601308,33.0,effort
35495,93.0,0.4476388535716902,31.0,thought
21517,125.0,0.4472088489119079,29.0,direct
6811,87.0,0.4435039389919963,31.0,country
14187,102.0,0.44179073771015054,30.0,travel
42134,397.0,0.4406774349559284,3.0,studies
18332,410.0,0.4404580412268821,1.0,speakers
1687,100.0,0.4403311721272989,30.0,potential
45106,61.0,0.43984649430435147,32.0,paid
26693,6.0,0.4385227757168212,33.0,guaranteed
28558,54.0,0.4360994408175724,32.0,costs
18190,75.0,0.4356086587302036,31.0,family
13273,227.0,0.4337435766490185,20.0,question
13772,187.0,0.4300794346476032,23.0,problem
14461,199.0,0.4297551481244294,22.0,single
18342,147.0,0.4295924190816704,26.0,reading
35965,102.0,0.4295694627440997,29.0,things
34622,64.0,0.4288981776085079,31.0,hear
19276,38.0,0.42887733409329704,32.0,coming
16195,0.0,0.4288252429897543,32.0,bonus
42060,36.0,0.42813904950392795,32.0,mastercard
6596,33.0,0.4271158154210053,32.0,step
43590,275.0,0.4270134200922421,15.0,volume
45020,315.0,0.4268896520384633,11.0,related
40096,401.0,0.4262841273973591,0.0,deadline
45129,274.0,0.4260246613601515,15.0,however
26172,4.0,0.4259666230820074,32.0,customers
21141,25.0,0.4249622623901555,32.0,friends
35773,261.0,0.4236423169543129,16.0,current
38275,178.0,0.4219631995040062,23.0,includes
42793,256.0,0.41874515115513866,16.0,together
22754,392.0,0.41671665321637097,0.0,abstract
26736,84.0,0.4166781770708071,29.0,allow
1795,39.0,0.4163307950999016,31.0,signature
673,231.0,0.415819840720062,18.0,main
42188,63.0,0.4156868181120326,30.0,action
1877,219.0,0.41523060129715816,19.0,whether
1807,241.0,0.4147300905416309,17.0,point
23712,114.0,0.4144926571750007,27.0,done
5526,2.0,0.4136804478560711,31.0,toll
11987,338.0,0.4127792735477639,7.0,submission
27090,346.0,0.41215005581709785,6.0,students
27438,126.0,0.4121345936301216,26.0,along
38397,204.0,0.41210337916235373,20.0,problems
38878,56.0,0.411699855312759,30.0,easily
12554,22.0,0.4112609624309345,31.0,powerful
43330,369.0,0.41122315045536334,3.0,invited
8236,18.0,0.4107427657963309,31.0,companies
14001,53.0,0.4100816815244641,30.0,needed
17003,246.0,0.4089744901406404,16.0,wide
32114,163.0,0.4085884654216037,23.0,directly
22979,199.0,0.4074373721282124,20.0,technology
6,134.0,0.406892439946429,25.0,asked
25754,45.0,0.40607540147782495,30.0,join
38566,371.0,0.40586365410832703,2.0,issues
36751,101.0,0.4044637840416138,27.0,info
41164,83.0,0.4036221413590631,28.0,files
6937,0.0,0.4020236653028947,30.0,secrets
11613,33.0,0.40111500531538896,30.0,adult
40092,32.0,0.40077186244222,30.0,advantage
40207,111.0,0.4001024962031336,26.0,having
36781,334.0,0.3996910930237845,6.0,registration
43376,214.0,0.3995762410074472,18.0,original
4121,375.0,0.3986447575411712,0.0,committee
38207,137.0,0.39765417111847706,24.0,kind
23763,10.0,0.3976016903661865,30.0,wait
24349,10.0,0.3976016903661865,30.0,fresh
7630,16.0,0.39739415602224415,30.0,delivery
40578,13.0,0.3973597023204625,30.0,miss
18094,15.0,0.3973551138344967,30.0,shipping
787,73.0,0.39685194698152254,28.0,rate
3821,72.0,0.39619633720164493,28.0,share
37506,118.0,0.39372017929184994,25.0,become
25612,272.0,0.3934109640209553,12.0,processing
39957,81.0,0.38987900149792376,27.0,successful
38765,366.0,0.3890772833601831,0.0,workshop
23913,277.0,0.3884461974489675,11.0,accepted
14038,32.0,0.3877794967871933,29.0,chance
24170,1.0,0.3876133295760277,29.0,investment
32356,31.0,0.38743529085449613,29.0,legal
13929,2.0,0.3869092616359111,29.0,advertise
43655,312.0,0.3859246058233608,7.0,published
45583,211.0,0.38585581472858577,17.0,forms
34905,5.0,0.3854655313424077,29.0,advertisement
27059,199.0,0.3853592497319356,18.0,especially
6660,243.0,0.3850576536903885,14.0,final
495,91.0,0.3847992933075838,26.0,payment
12531,232.0,0.38475513553590224,15.0,specific
30213,72.0,0.38374112828368334,27.0,finally
13810,185.0,0.3832973439667663,19.0,post
35638,300.0,0.3828486570783568,8.0,natural
21368,359.0,0.3816359145527479,0.0,structure
3863,68.0,0.3811173773299513,27.0,control
21475,358.0,0.3805728618659715,0.0,abstracts
20734,67.0,0.3804724704169178,27.0,takes
8312,43.0,0.37947796273809703,28.0,turn
2183,63.0,0.3779399694245715,27.0,power
36880,39.0,0.3776355504420705,28.0,effective
41858,38.0,0.3771986766228125,28.0,worth
43488,80.0,0.3768431300214453,26.0,answer
5523,61.0,0.3767035322357895,27.0,play
26136,79.0,0.3761393234215772,26.0,payable
22504,263.0,0.37434872084501936,11.0,april
46739,341.0,0.3742117364401797,2.0,speech
15740,76.0,0.3740493158738304,26.0,shows
17675,3.0,0.3729636814371082,28.0,mailings
2897,107.0,0.3729233551319542,24.0,numbers
15426,21.0,0.3716660800815221,28.0,generate
34772,120.0,0.37160850848875465,23.0,break
34040,172.0,0.3712776071369736,19.0,methods
38978,13.0,0.3708537335660066,28.0,proven
3822,104.0,0.3705400884322744,24.0,street
35287,348.0,0.3699423349982069,0.0,grammar
